transaction_id,sender_account,receiver_account,amount,timestamp_sec,pass_through_delay_sec,is_fraud,attack_vector,mule_topology,sender_in_degree,sender_out_degree,receiver_in_degree,receiver_out_degree,receiver_mule_funnel_score
TX_GRAPH_000172,ACC_00951,ACC_00334,52.94,32412.330594924104,249926.55109805576,0,legitimate_transfer,organic_commerce,10,9,9,4,4
TX_GRAPH_002419,ACC_00077,ACC_00908,190.9,32414.780375399412,56268.04351291224,0,legitimate_transfer,organic_commerce,9,7,8,5,5
TX_GRAPH_001235,ACC_00018,ACC_00038,33.7,32450.58868792585,184780.34578047594,0,legitimate_transfer,organic_commerce,7,4,9,9,9
TX_HARDNEG_007185,ACC_00755,ACC_00864,4139.15,32522.38506160065,28.15186499010667,0,legitimate_merchant_settlement,legitimate_hard_negative,5,10,10,5,5
TX_GRAPH_001585,ACC_00702,ACC_00868,43.89,32568.32462617029,49956.01478360287,0,legitimate_transfer,organic_commerce,4,6,11,17,11
TX_GRAPH_003758,ACC_00947,ACC_00496,88.4,32599.49695299703,108404.58752613519,0,legitimate_transfer,organic_commerce,7,10,13,8,8
TX_GRAPH_002803,ACC_00100,ACC_00846,27.98,32663.356215334486,11472.800654495455,0,legitimate_transfer,organic_commerce,8,8,7,10,7
TX_HARDNEG_005977,ACC_00209,ACC_00168,6087.7,32828.16216063026,93.79740038363374,0,legitimate_payroll_batch,legitimate_hard_negative,10,5,2,6,2
TX_GRAPH_004620,ACC_00192,ACC_00325,81.91,32896.289168696414,210461.28411364657,0,legitimate_transfer,organic_commerce,9,9,9,12,9
TX_GRAPH_003105,ACC_00028,ACC_00458,92.02,32911.97448954199,21007.20449818097,0,legitimate_transfer,organic_commerce,8,7,4,5,4
TX_HARDNEG_007114,ACC_00635,ACC_00708,13346.74,32917.62554813148,25.155608571174596,0,legitimate_corporate_wire,legitimate_hard_negative,9,12,4,5,4
TX_HARDNEG_006004,ACC_00358,ACC_00373,2516.04,32956.35038699444,59.02785909721612,0,legitimate_merchant_settlement,legitimate_hard_negative,10,9,6,17,6
TX_GRAPH_000309,ACC_00912,ACC_00040,85.62,32982.40976733118,5577.611009662095,0,legitimate_transfer,organic_commerce,6,7,9,4,4
TX_GRAPH_001305,ACC_00046,ACC_00359,188.55,32991.567045527314,66306.25390353445,0,legitimate_transfer,organic_commerce,6,9,4,6,4
TX_HARDNEG_006045,ACC_00673,ACC_00615,2302.67,33021.776785486785,58.962738686795504,0,legitimate_merchant_settlement,legitimate_hard_negative,7,4,8,8,8
TX_GRAPH_002255,ACC_00597,ACC_00965,41.67,33050.43550054406,120484.73280415869,0,legitimate_transfer,organic_commerce,3,13,11,6,6
TX_HARDNEG_007328,ACC_00086,ACC_00004,6929.29,33103.07090715688,16.402646982838576,0,legitimate_corporate_wire,legitimate_hard_negative,16,9,10,8,8
TX_GRAPH_004032,ACC_00876,ACC_00599,22.55,33130.887572637,107215.17097039227,0,legitimate_transfer,organic_commerce,3,6,8,8,8
TX_GRAPH_001723,ACC_00465,ACC_00534,79.49,33155.110293305996,234414.19507526158,0,legitimate_transfer,organic_commerce,3,2,9,5,5
TX_HARDNEG_006907,ACC_00113,ACC_00277,3151.66,33297.99513132867,32.1412041065536,0,legitimate_merchant_settlement,legitimate_hard_negative,10,5,7,9,7
TX_MULE_LIN_4_005020,ACC_00069,ACC_00476,41439.52,33349.69802671061,12.235609587029503,1,multi_hop_ai_mule_network,linear_chain,9,8,5,10,5
TX_MULE_LIN_4_005021,ACC_00476,ACC_00652,40403.53,33370.47942140869,20.781394698075033,1,multi_hop_ai_mule_network,linear_chain,5,10,12,9,9
TX_HARDNEG_006089,ACC_00958,ACC_00278,4257.41,33376.27640057001,83.18144023888695,0,legitimate_payroll_batch,legitimate_hard_negative,8,9,6,6,6
TX_MULE_LIN_4_005022,ACC_00652,ACC_00919,39393.44,33382.828391067604,12.348969658913763,1,multi_hop_ai_mule_network,linear_chain,12,9,8,5,5
TX_MULE_LIN_4_005023,ACC_00919,ACC_00140,38408.61,33400.833515128645,18.00512406104196,1,multi_hop_ai_mule_network,linear_chain,8,5,8,8,8
TX_GRAPH_002802,ACC_00752,ACC_00207,110.08,33411.40877687937,108059.60050404877,0,legitimate_transfer,organic_commerce,3,8,7,10,7
TX_MULE_LIN_4_005024,ACC_00140,ACC_00627,37448.39,33412.538868063704,11.705352935061736,1,multi_hop_ai_mule_network,linear_chain,8,8,7,4,4
TX_GRAPH_001122,ACC_00173,ACC_00510,35.08,33445.78488808539,242239.37279853818,0,legitimate_transfer,organic_commerce,8,20,6,9,6
TX_GRAPH_001718,ACC_00565,ACC_00051,130.17,33493.134232986355,237590.2862960431,0,legitimate_transfer,organic_commerce,7,6,8,7,7
TX_GRAPH_001178,ACC_00106,ACC_00476,71.75,33530.55769759065,159347.07665299057,0,legitimate_transfer,organic_commerce,6,10,5,10,5
TX_GRAPH_002259,ACC_00392,ACC_00502,9.34,33586.51507304663,259066.52233852516,0,legitimate_transfer,organic_commerce,11,3,6,9,6
TX_GRAPH_004220,ACC_00966,ACC_00783,42.02,33635.004617337036,5997.5280657000485,0,legitimate_transfer,organic_commerce,3,7,15,8,8
TX_HARDNEG_005959,ACC_00865,ACC_00797,4551.67,33718.06567593146,111.30610490349181,0,legitimate_payroll_batch,legitimate_hard_negative,3,6,11,13,11
TX_GRAPH_000584,ACC_00587,ACC_00823,143.43,33767.134543609565,194150.9745484874,0,legitimate_transfer,organic_commerce,8,3,12,7,7
TX_MULE_CYCLE_8_005433,ACC_00172,ACC_00510,10564.24,34015.8284512127,62.80987714330618,1,multi_hop_ai_mule_network,round_trip_wash,3,4,6,9,6
TX_GRAPH_001454,ACC_00251,ACC_00972,22.94,34045.27652858496,235143.56763346354,0,legitimate_transfer,organic_commerce,8,10,11,6,6
TX_GRAPH_004589,ACC_00246,ACC_00794,25.55,34075.420469990255,178450.95626458206,0,legitimate_transfer,organic_commerce,5,6,16,14,14
TX_MULE_CYCLE_8_005434,ACC_00510,ACC_00334,10564.24,34095.76937607951,79.94092486680675,1,multi_hop_ai_mule_network,round_trip_wash,6,9,9,4,4
TX_MULE_CYCLE_8_005435,ACC_00334,ACC_00536,10564.24,34135.69431041306,39.92493433355184,1,multi_hop_ai_mule_network,round_trip_wash,9,4,10,11,10
TX_MULE_CYCLE_8_005436,ACC_00536,ACC_00172,10564.24,34186.912271191366,51.217960778305894,1,multi_hop_ai_mule_network,round_trip_wash,10,11,3,4,3
TX_HARDNEG_006214,ACC_00480,ACC_00425,221.27,34223.69522737568,73.44435621638084,0,legitimate_instant_p2p,legitimate_hard_negative,6,13,9,7,7
TX_GRAPH_003360,ACC_00056,ACC_00249,123.63,34319.66106520351,187044.59258245843,0,legitimate_transfer,organic_commerce,7,5,5,4,4
TX_GRAPH_002976,ACC_00606,ACC_00513,97.03,34382.4596511546,148331.44419706342,0,legitimate_transfer,organic_commerce,5,5,8,8,8
TX_GRAPH_004474,ACC_00818,ACC_00700,77.31,34519.87261992496,19004.105395793846,0,legitimate_transfer,organic_commerce,5,11,9,16,9
TX_GRAPH_004141,ACC_00031,ACC_00675,239.92,34602.99416439393,184625.20429229428,0,legitimate_transfer,organic_commerce,4,10,10,6,6
TX_GRAPH_000232,ACC_00550,ACC_00127,33.57,34729.998013914694,28158.07650975075,0,legitimate_transfer,organic_commerce,10,12,12,3,3
TX_HARDNEG_007134,ACC_00057,ACC_00657,11208.58,34861.3037771033,12.141869826714004,0,legitimate_corporate_wire,legitimate_hard_negative,3,14,5,1,1
TX_HARDNEG_007465,ACC_00906,ACC_00431,2146.48,34885.74893744346,106.97913367707707,0,legitimate_payroll_batch,legitimate_hard_negative,11,7,8,4,4
TX_GRAPH_000403,ACC_00082,ACC_00086,38.1,35083.133853138606,195540.1185555161,0,legitimate_transfer,organic_commerce,10,10,16,9,9
TX_GRAPH_000173,ACC_00797,ACC_00467,61.16,35186.934981802406,232828.41462105335,0,legitimate_transfer,organic_commerce,11,13,5,7,5
TX_HARDNEG_006288,ACC_00644,ACC_00223,16095.39,35254.158948252836,19.18744333489459,0,legitimate_corporate_wire,legitimate_hard_negative,9,6,3,6,3
TX_GRAPH_001207,ACC_00151,ACC_00835,57.8,35289.78858158281,86510.66267515944,0,legitimate_transfer,organic_commerce,11,8,9,5,5
TX_HARDNEG_006359,ACC_00473,ACC_00590,17976.48,35339.85326005828,22.253768212044527,0,legitimate_corporate_wire,legitimate_hard_negative,7,8,6,48,6
TX_MULE_SMURF_5_005263,ACC_00306,ACC_00013,127.57,35408.08983974443,31.81590668759503,1,multi_hop_ai_mule_network,smurfing_structuring,11,14,3,5,3
TX_MULE_SMURF_5_005267,ACC_00306,ACC_00856,185.71,35419.87186263125,43.5308117356987,1,multi_hop_ai_mule_network,smurfing_structuring,11,14,7,6,6
TX_MULE_SMURF_5_005264,ACC_00306,ACC_00770,120.09,35422.36356025311,11.396184427772909,1,multi_hop_ai_mule_network,smurfing_structuring,11,14,10,4,4
TX_MULE_SMURF_5_005266,ACC_00306,ACC_00849,167.2,35439.93307537541,36.6718695946894,1,multi_hop_ai_mule_network,smurfing_structuring,11,14,8,6,6
TX_MULE_SMURF_5_005265,ACC_00306,ACC_00675,103.79,35450.860599333646,39.00706169605905,1,multi_hop_ai_mule_network,smurfing_structuring,11,14,10,6,6
TX_GRAPH_003678,ACC_00970,ACC_00064,38.78,35458.461336133296,91179.48431417457,0,legitimate_transfer,organic_commerce,5,8,3,8,3
TX_MULE_SMURF_5_005268,ACC_00306,ACC_00756,198.26,35464.410113205944,29.227140565707852,1,multi_hop_ai_mule_network,smurfing_structuring,11,14,11,7,7
TX_MULE_SMURF_5_005269,ACC_00306,ACC_00859,90.12,35500.492065605635,27.866543657557163,1,multi_hop_ai_mule_network,smurfing_structuring,11,14,10,2,2
TX_MULE_SMURF_5_005270,ACC_00306,ACC_00059,187.07,35519.2392812585,19.23338897023285,1,multi_hop_ai_mule_network,smurfing_structuring,11,14,7,5,5
TX_MULE_SMURF_5_005271,ACC_00306,ACC_00474,117.87,35551.20889828619,44.94062218156,1,multi_hop_ai_mule_network,smurfing_structuring,11,14,10,4,4
TX_GRAPH_002525,ACC_00884,ACC_00838,55.85,35568.15329712335,253114.3272502818,0,legitimate_transfer,organic_commerce,5,7,5,8,5
TX_GRAPH_000698,ACC_00825,ACC_00009,56.04,35641.52762469206,225843.97619171345,0,legitimate_transfer,organic_commerce,6,4,9,12,9
TX_GRAPH_002271,ACC_00873,ACC_00564,53.49,35647.82080946701,107393.82650737473,0,legitimate_transfer,organic_commerce,3,9,9,26,9
TX_HARDNEG_006680,ACC_00097,ACC_00258,5883.58,35694.67144282134,72.80526750828702,0,legitimate_payroll_batch,legitimate_hard_negative,9,5,10,3,3
TX_GRAPH_003384,ACC_00428,ACC_00279,37.72,35751.00664809275,38782.15964260797,0,legitimate_transfer,organic_commerce,4,7,6,5,5
TX_GRAPH_002129,ACC_00952,ACC_00215,21.59,35789.01642744546,23274.218442923742,0,legitimate_transfer,organic_commerce,9,9,8,8,8
TX_HARDNEG_007018,ACC_00296,ACC_00614,17587.1,36108.48817460001,9.850460830777354,0,legitimate_corporate_wire,legitimate_hard_negative,9,9,6,10,6
TX_GRAPH_004497,ACC_00442,ACC_00639,74.21,36156.29461945179,257096.22395453232,0,legitimate_transfer,organic_commerce,10,8,6,11,6
TX_HARDNEG_006207,ACC_00541,ACC_00307,340.05,36162.49426712787,60.64541926629312,0,legitimate_instant_p2p,legitimate_hard_negative,7,10,14,11,11
TX_GRAPH_000125,ACC_00709,ACC_00740,79.04,36376.395111724574,157561.09907298014,0,legitimate_transfer,organic_commerce,12,4,6,5,5
TX_HARDNEG_007336,ACC_00612,ACC_00912,3743.98,36389.229655231924,64.5021107375015,0,legitimate_payroll_batch,legitimate_hard_negative,15,8,6,7,6
TX_GRAPH_000043,ACC_00597,ACC_00697,41.8,36430.39145052529,247833.63233619876,0,legitimate_transfer,organic_commerce,3,13,6,6,6
TX_HARDNEG_007440,ACC_00356,ACC_00837,4766.76,36588.787175128185,46.59131188490107,0,legitimate_merchant_settlement,legitimate_hard_negative,3,9,6,8,6
TX_GRAPH_002763,ACC_00169,ACC_00646,20.93,37013.17615028358,175262.78302970747,0,legitimate_transfer,organic_commerce,5,8,8,18,8
TX_GRAPH_000960,ACC_00604,ACC_00538,14.14,37109.08349407338,151559.74823143688,0,legitimate_transfer,organic_commerce,6,7,12,4,4
TX_HARDNEG_006587,ACC_00215,ACC_00301,20184.64,37135.87677516105,37.62015000462255,0,legitimate_corporate_wire,legitimate_hard_negative,8,8,5,6,5
TX_GRAPH_004353,ACC_00501,ACC_00705,79.51,37245.60487386407,155845.15029424205,0,legitimate_transfer,organic_commerce,8,12,10,8,8
TX_GRAPH_003963,ACC_00965,ACC_00579,82.29,37423.844012873466,198344.95315926577,0,legitimate_transfer,organic_commerce,11,6,13,7,7
TX_GRAPH_004566,ACC_00389,ACC_00225,34.95,37539.04565826894,134260.92603823636,0,legitimate_transfer,organic_commerce,2,5,7,8,7
TX_GRAPH_002378,ACC_00406,ACC_00386,42.41,37576.021736383074,236117.9962156214,0,legitimate_transfer,organic_commerce,7,6,11,4,4
TX_GRAPH_000209,ACC_00414,ACC_00901,36.11,37583.81845642612,228398.87868002866,0,legitimate_transfer,organic_commerce,10,7,9,6,6
TX_HARDNEG_006239,ACC_00447,ACC_00644,38.82,37793.27981303045,50.436029832678415,0,legitimate_instant_p2p,legitimate_hard_negative,8,10,9,6,6
TX_HARDNEG_006468,ACC_00566,ACC_00897,4823.61,37821.94915235134,26.47119612388016,0,legitimate_merchant_settlement,legitimate_hard_negative,11,6,5,9,5
TX_GRAPH_000456,ACC_00129,ACC_00918,15.85,37924.9543748878,139038.21998817442,0,legitimate_transfer,organic_commerce,7,11,3,5,3
TX_GRAPH_004444,ACC_00372,ACC_00293,225.03,38160.25041470952,246420.13459503974,0,legitimate_transfer,organic_commerce,12,5,6,9,6
TX_GRAPH_004248,ACC_00305,ACC_00869,25.51,38212.0859927422,231410.64548493063,0,legitimate_transfer,organic_commerce,5,11,9,10,9
TX_HARDNEG_007028,ACC_00129,ACC_00544,1983.95,38269.41912639704,32.55695703546639,0,legitimate_merchant_settlement,legitimate_hard_negative,7,11,11,6,6
TX_GRAPH_004368,ACC_00629,ACC_00717,73.09,38320.63931607531,98598.08328488351,0,legitimate_transfer,organic_commerce,8,11,11,10,10
TX_HARDNEG_006488,ACC_00309,ACC_00077,368.12,38329.59139614109,81.64483759520634,0,legitimate_instant_p2p,legitimate_hard_negative,13,7,9,7,7
TX_GRAPH_001308,ACC_00734,ACC_00909,56.98,38361.353723259956,56402.63635259599,0,legitimate_transfer,organic_commerce,8,5,7,9,7
TX_HARDNEG_007394,ACC_00115,ACC_00100,161.56,38399.04280184939,47.56616660032059,0,legitimate_instant_p2p,legitimate_hard_negative,3,8,8,8,8
TX_GRAPH_003050,ACC_00647,ACC_00797,548.8,38424.684818848094,94998.54853575281,0,legitimate_transfer,organic_commerce,13,10,11,13,11
TX_GRAPH_001061,ACC_00954,ACC_00612,215.9,38432.820780938586,244370.4993013709,0,legitimate_transfer,organic_commerce,10,5,15,8,8
TX_GRAPH_002302,ACC_00097,ACC_00765,65.17,38565.76233799937,180555.81233267818,0,legitimate_transfer,organic_commerce,9,5,6,4,4
TX_GRAPH_004048,ACC_00343,ACC_00607,77.74,38609.206094400826,107747.8179462734,0,legitimate_transfer,organic_commerce,6,4,8,10,8
TX_HARDNEG_007242,ACC_00179,ACC_00630,116.38,38661.90326309391,55.26853759623124,0,legitimate_instant_p2p,legitimate_hard_negative,8,11,12,6,6
TX_GRAPH_002007,ACC_00874,ACC_00150,95.91,38737.521361023006,30838.359451336008,0,legitimate_transfer,organic_commerce,9,7,14,5,5
TX_GRAPH_002387,ACC_00920,ACC_00117,214.94,38861.63745451097,242855.45427645114,0,legitimate_transfer,organic_commerce,4,6,11,5,5
TX_GRAPH_003662,ACC_00944,ACC_00795,118.67,38884.687091034226,114603.49333525369,0,legitimate_transfer,organic_commerce,5,6,8,7,7
TX_HARDNEG_006250,ACC_00639,ACC_00543,18818.4,38903.9036585338,36.66662145376071,0,legitimate_corporate_wire,legitimate_hard_negative,6,11,6,7,6
TX_GRAPH_003251,ACC_00690,ACC_00946,192.58,38935.654318806664,111981.73660761716,0,legitimate_transfer,organic_commerce,6,6,9,7,7
TX_GRAPH_000250,ACC_00671,ACC_00343,102.12,38979.07970987581,12899.437862431923,0,legitimate_transfer,organic_commerce,4,9,6,4,4
TX_GRAPH_003188,ACC_00419,ACC_00635,26.39,39050.7113009013,170929.1106249141,0,legitimate_transfer,organic_commerce,9,4,9,12,9
TX_GRAPH_002359,ACC_00174,ACC_00350,145.08,39082.01794260457,248925.63760862907,0,legitimate_transfer,organic_commerce,3,6,7,7,7
TX_HARDNEG_006186,ACC_00685,ACC_00310,5004.7,39083.6776493959,64.9980353614108,0,legitimate_payroll_batch,legitimate_hard_negative,13,5,12,7,7
TX_GRAPH_004751,ACC_00963,ACC_00823,219.61,39141.78754562714,108521.99156828417,0,legitimate_transfer,organic_commerce,8,12,12,7,7
TX_HARDNEG_006322,ACC_00754,ACC_00240,927.88,39173.99729735531,51.44798457310516,0,legitimate_merchant_settlement,legitimate_hard_negative,3,4,7,2,2
TX_HARDNEG_005967,ACC_00625,ACC_00671,6567.98,39186.84238315701,35.40996231567009,0,legitimate_payroll_batch,legitimate_hard_negative,6,8,4,9,4
TX_HARDNEG_007260,ACC_00739,ACC_00581,13596.08,39222.91463940284,21.09717220913811,0,legitimate_corporate_wire,legitimate_hard_negative,8,2,12,8,8
TX_HARDNEG_006425,ACC_00660,ACC_00204,28122.46,39317.66756079909,16.341864161136645,0,legitimate_corporate_wire,legitimate_hard_negative,9,7,8,4,4
TX_GRAPH_004465,ACC_00205,ACC_00776,93.46,39353.59269355529,161156.9114010262,0,legitimate_transfer,organic_commerce,4,8,8,11,8
TX_HARDNEG_007017,ACC_00662,ACC_00852,29647.04,39542.862339809486,28.690576488462597,0,legitimate_corporate_wire,legitimate_hard_negative,5,8,15,9,9
TX_HARDNEG_007211,ACC_00399,ACC_00063,10487.87,39594.862957239566,42.60838644696315,0,legitimate_corporate_wire,legitimate_hard_negative,10,10,9,10,9
TX_GRAPH_001203,ACC_00122,ACC_00325,43.86,39819.40709065157,243693.80411454593,0,legitimate_transfer,organic_commerce,7,7,9,12,9
TX_GRAPH_001215,ACC_00288,ACC_00010,72.07,39863.79430250438,6266.868284415684,0,legitimate_transfer,organic_commerce,7,10,10,10,10
TX_GRAPH_002795,ACC_00788,ACC_00534,149.16,39877.0705805584,175138.97043243205,0,legitimate_transfer,organic_commerce,8,9,9,5,5
TX_GRAPH_004887,ACC_00800,ACC_00701,19.12,39920.49868530159,28229.18259627251,0,legitimate_transfer,organic_commerce,11,6,6,5,5
TX_HARDNEG_007383,ACC_00150,ACC_00544,25256.99,39967.960665144725,22.388078247718447,0,legitimate_corporate_wire,legitimate_hard_negative,14,5,11,6,6
TX_MULE_INSTSMURF_1_005464,ACC_00049,ACC_00033,29.46,40176.26326553176,1.8048741078188468,1,multi_hop_ai_mule_network,instant_micro_smurfing,5,32,8,8,8
TX_MULE_INSTSMURF_1_005463,ACC_00049,ACC_00275,20.55,40185.160043714706,4.613261383356821,1,multi_hop_ai_mule_network,instant_micro_smurfing,5,32,9,4,4
TX_MULE_INSTSMURF_1_005467,ACC_00049,ACC_00025,15.34,40187.686344382586,3.6800527410469597,1,multi_hop_ai_mule_network,instant_micro_smurfing,5,32,8,8,8
TX_MULE_INSTSMURF_1_005471,ACC_00049,ACC_00764,39.94,40188.6082279102,1.3973310314208405,1,multi_hop_ai_mule_network,instant_micro_smurfing,5,32,14,9,9
TX_GRAPH_004838,ACC_00778,ACC_00292,8.5,40189.28315332768,239756.93074906766,0,legitimate_transfer,organic_commerce,2,10,12,4,4
TX_MULE_INSTSMURF_1_005477,ACC_00049,ACC_00143,6.09,40191.90752546523,1.9533120643357833,1,multi_hop_ai_mule_network,instant_micro_smurfing,5,32,6,7,6
TX_HARDNEG_007096,ACC_00251,ACC_00630,140.37,40192.98313950192,24.703833344691574,0,legitimate_instant_p2p,legitimate_hard_negative,8,10,12,6,6
TX_MULE_INSTSMURF_1_005465,ACC_00049,ACC_00154,47.97,40200.30831537089,2.8274452855623906,1,multi_hop_ai_mule_network,instant_micro_smurfing,5,32,6,8,6
TX_MULE_INSTSMURF_1_005466,ACC_00049,ACC_00126,4.24,40201.58086700114,4.027986655606289,1,multi_hop_ai_mule_network,instant_micro_smurfing,5,32,3,8,3
TX_MULE_INSTSMURF_1_005472,ACC_00049,ACC_00648,5.24,40207.13019086494,2.4604178829829255,1,multi_hop_ai_mule_network,instant_micro_smurfing,5,32,11,6,6
TX_HARDNEG_007283,ACC_00539,ACC_00070,28.09,40209.40367766948,40.561491711434584,0,legitimate_instant_p2p,legitimate_hard_negative,4,7,7,6,6
TX_MULE_INSTSMURF_1_005474,ACC_00049,ACC_00881,36.28,40215.781636674816,2.9096973331675993,1,multi_hop_ai_mule_network,instant_micro_smurfing,5,32,4,9,4
TX_MULE_INSTSMURF_1_005479,ACC_00049,ACC_00394,7.31,40221.56231410091,4.534560002470122,1,multi_hop_ai_mule_network,instant_micro_smurfing,5,32,9,7,7
TX_MULE_INSTSMURF_1_005483,ACC_00049,ACC_00971,44.51,40233.117096964335,4.397790713541939,1,multi_hop_ai_mule_network,instant_micro_smurfing,5,32,7,8,7
TX_MULE_INSTSMURF_1_005468,ACC_00049,ACC_00936,13.88,40236.242252362084,4.984097229226801,1,multi_hop_ai_mule_network,instant_micro_smurfing,5,32,10,9,9
TX_GRAPH_000830,ACC_00499,ACC_00799,164.8,40252.04874327334,53713.36104308531,0,legitimate_transfer,organic_commerce,9,8,10,5,5
TX_MULE_INSTSMURF_1_005469,ACC_00049,ACC_00950,28.34,40274.8946241155,4.148877338244667,1,multi_hop_ai_mule_network,instant_micro_smurfing,5,32,20,9,9
TX_MULE_INSTSMURF_1_005470,ACC_00049,ACC_00262,19.5,40275.3740886997,4.228788987887481,1,multi_hop_ai_mule_network,instant_micro_smurfing,5,32,9,7,7
TX_MULE_INSTSMURF_1_005481,ACC_00049,ACC_00550,22.68,40282.260335553045,4.4539692884637105,1,multi_hop_ai_mule_network,instant_micro_smurfing,5,32,10,12,10
TX_MULE_INSTSMURF_1_005473,ACC_00049,ACC_00698,43.66,40285.2937719898,3.04045615803619,1,multi_hop_ai_mule_network,instant_micro_smurfing,5,32,7,4,4
TX_MULE_INSTSMURF_1_005478,ACC_00049,ACC_00159,26.48,40299.4205973636,2.781104192586367,1,multi_hop_ai_mule_network,instant_micro_smurfing,5,32,9,9,9
TX_MULE_INSTSMURF_1_005486,ACC_00049,ACC_00533,10.24,40305.26757158875,2.9877111526568565,1,multi_hop_ai_mule_network,instant_micro_smurfing,5,32,9,3,3
TX_MULE_INSTSMURF_1_005476,ACC_00049,ACC_00786,46.72,40316.701133278366,4.938452795747185,1,multi_hop_ai_mule_network,instant_micro_smurfing,5,32,12,11,11
TX_MULE_INSTSMURF_1_005480,ACC_00049,ACC_00941,18.66,40334.667360774634,1.2813561147749108,1,multi_hop_ai_mule_network,instant_micro_smurfing,5,32,8,7,7
TX_MULE_INSTSMURF_1_005475,ACC_00049,ACC_00924,28.18,40346.22359527601,4.494039405902567,1,multi_hop_ai_mule_network,instant_micro_smurfing,5,32,5,10,5
TX_MULE_INSTSMURF_1_005482,ACC_00049,ACC_00959,8.71,40428.32607636308,2.92757602483045,1,multi_hop_ai_mule_network,instant_micro_smurfing,5,32,8,7,7
TX_MULE_INSTSMURF_1_005484,ACC_00049,ACC_00284,34.14,40433.11619951876,0.9787846359191467,1,multi_hop_ai_mule_network,instant_micro_smurfing,5,32,11,7,7
TX_GRAPH_000955,ACC_00418,ACC_00866,177.28,40458.00290882774,160982.24350331273,0,legitimate_transfer,organic_commerce,6,8,4,8,4
TX_GRAPH_004482,ACC_00416,ACC_00567,251.59,40462.03582437082,145703.15606332224,0,legitimate_transfer,organic_commerce,9,11,7,8,7
TX_MULE_INSTSMURF_1_005485,ACC_00049,ACC_00759,17.01,40493.233671798116,1.5645669700001972,1,multi_hop_ai_mule_network,instant_micro_smurfing,5,32,7,6,6
TX_GRAPH_001911,ACC_00816,ACC_00321,309.14,40538.47695278863,86573.25956405792,0,legitimate_transfer,organic_commerce,8,11,12,7,7
TX_GRAPH_002208,ACC_00301,ACC_00022,23.2,40570.892348147245,65002.19681951176,0,legitimate_transfer,organic_commerce,5,6,6,3,3
TX_GRAPH_001111,ACC_00277,ACC_00703,39.29,40796.405511933,171729.04371865443,0,legitimate_transfer,organic_commerce,7,9,9,8,8
TX_GRAPH_003555,ACC_00812,ACC_00687,70.92,40955.1223275721,189487.25776547467,0,legitimate_transfer,organic_commerce,5,10,11,6,6
TX_GRAPH_001582,ACC_00369,ACC_00141,10.0,40956.60385794288,4313.777258257582,0,legitimate_transfer,organic_commerce,5,5,12,13,12
TX_GRAPH_004511,ACC_00327,ACC_00163,11.15,41038.17398818325,235549.6748186687,0,legitimate_transfer,organic_commerce,8,5,7,11,7
TX_GRAPH_001406,ACC_00460,ACC_00192,44.25,41058.817600519935,149433.70136536195,0,legitimate_transfer,organic_commerce,10,9,9,9,9
TX_GRAPH_001432,ACC_00986,ACC_00579,225.17,41068.18146538651,226533.09809102438,0,legitimate_transfer,organic_commerce,5,5,13,7,7
TX_GRAPH_004896,ACC_00460,ACC_00237,129.58,41069.450561834536,143199.97368436967,0,legitimate_transfer,organic_commerce,10,9,9,8,8
TX_HARDNEG_006313,ACC_00525,ACC_00457,3243.43,41080.29103300016,113.7890600258222,0,legitimate_payroll_batch,legitimate_hard_negative,6,6,10,9,9
TX_GRAPH_002381,ACC_00410,ACC_00541,77.2,41128.89022587921,219507.61616224184,0,legitimate_transfer,organic_commerce,4,7,7,10,7
TX_GRAPH_003528,ACC_00532,ACC_00742,28.66,41173.27601820015,223685.95945207874,0,legitimate_transfer,organic_commerce,13,11,9,3,3
TX_GRAPH_004210,ACC_00665,ACC_00821,34.26,41179.357019325544,108041.00309677448,0,legitimate_transfer,organic_commerce,16,8,16,5,5
TX_GRAPH_000889,ACC_00955,ACC_00788,29.89,41258.93170679136,119011.17742976909,0,legitimate_transfer,organic_commerce,3,10,8,9,8
TX_HARDNEG_007306,ACC_00061,ACC_00583,3734.64,41351.223137395165,37.04608749328801,0,legitimate_payroll_batch,legitimate_hard_negative,14,8,8,22,8
TX_GRAPH_002744,ACC_00626,ACC_00644,249.24,41360.701584459464,143840.92373298798,0,legitimate_transfer,organic_commerce,9,9,9,6,6
TX_HARDNEG_006709,ACC_00916,ACC_00645,1193.3,41368.46149943097,54.42280981963332,0,legitimate_merchant_settlement,legitimate_hard_negative,8,11,13,0,0
TX_GRAPH_004417,ACC_00058,ACC_00162,56.81,41390.00041522371,131149.0909637538,0,legitimate_transfer,organic_commerce,3,5,9,6,6
TX_HARDNEG_006495,ACC_00616,ACC_00014,2828.24,41494.197073068186,55.088789410989484,0,legitimate_merchant_settlement,legitimate_hard_negative,5,7,9,3,3
TX_HARDNEG_007019,ACC_00492,ACC_00686,2938.95,41528.1627135801,69.22724139270088,0,legitimate_payroll_batch,legitimate_hard_negative,9,13,5,6,5
TX_GRAPH_002392,ACC_00668,ACC_00808,19.8,41661.142076425545,147780.01112349855,0,legitimate_transfer,organic_commerce,6,10,11,7,7
TX_HARDNEG_006881,ACC_00662,ACC_00710,9060.98,41667.777384861365,5.238491803415117,0,legitimate_corporate_wire,legitimate_hard_negative,5,8,5,4,4
TX_GRAPH_000822,ACC_00432,ACC_00344,39.76,41729.68776643465,92697.24867922025,0,legitimate_transfer,organic_commerce,6,4,8,8,8
